Id,Date,Hours,ProjectId,ProjectName,TaskId,TaskName,IsBillable
c4e2ce77-d425-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
e5df0fb2-d425-e511-80bd-00155dfc3b0a,7/8/2015,8,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,a7810107-b013-e511-80bd-00155dfc3b0a,iMAB: User Experience and User Interface Design,TRUE
a8b861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,0.5,9240a7a1-a977-e211-92f3-0026b9f9e50c,Holiday Retirement: Enhancements to Existing Deployment,981183a5-a977-e211-92f3-0026b9f9e50c,Project Management and Status Updates (Maintenance),TRUE
abb861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,0.5,9240a7a1-a977-e211-92f3-0026b9f9e50c,Holiday Retirement: Enhancements to Existing Deployment,981183a5-a977-e211-92f3-0026b9f9e50c,Project Management and Status Updates (Maintenance),TRUE
aeb861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,3.25,114ebc3c-c3b7-e411-80ba-00155dfc3b0a,Boise Paper- Oracle CRM replacement with MS CRM (Phase 1),6be3b442-c3b7-e411-80ba-00155dfc3b0a,Definition and Design,TRUE
b4b861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,0.25,f44f3b8a-3444-e411-a635-0026b9f9e50c,Wells Fargo- 2011 to 2013 Migration RV Strategy Consulting and Customizations,5a713390-3444-e411-a635-0026b9f9e50c,Project Management and Status Updates,TRUE
b7b861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,1.5,9240a7a1-a977-e211-92f3-0026b9f9e50c,Holiday Retirement: Enhancements to Existing Deployment,981183a5-a977-e211-92f3-0026b9f9e50c,Project Management and Status Updates (Maintenance),TRUE
bab861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,1.25,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,6a6c2b03-df1f-e511-80bd-00155dfc3b0a,Business Analyst Support,TRUE
bdb861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
c0b861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
c6b861cb-d525-e511-80bd-00155dfc3b0a,7/8/2015,0.25,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,674c4ea5-22a8-e411-80ba-00155dfc3b0a,Post-Deployment Support,TRUE
2ee273f1-db25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
4104ca3a-dd25-e511-80bd-00155dfc3b0a,7/8/2015,10,dd0a7b66-8363-e411-9bfa-0026b9f9e50c,Kavo Kerr SFDC Discovery for North America Sales and Marketing,60d4b56c-8363-e411-9bfa-0026b9f9e50c,Project Discovery and Requirements Documentation,TRUE
4404ca3a-dd25-e511-80bd-00155dfc3b0a,7/8/2015,0.25,0858adfa-10ed-e411-80bb-00155dfc3b0a,Donan SFDC Communities Rescue,5a81a700-11ed-e411-80bb-00155dfc3b0a,Project Discovery and Requirements Documentation,TRUE
7a4a2af7-dd25-e511-80bd-00155dfc3b0a,7/8/2015,0.25,5b2dc224-e7c9-e411-80ba-00155dfc3b0a,IBM SaaS Group: Federated Search for Parature Portal,a035bf2a-e7c9-e411-80ba-00155dfc3b0a,00. Project Management and Status Updates,TRUE
7d4a2af7-dd25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
834a2af7-dd25-e511-80bd-00155dfc3b0a,7/8/2015,0.75,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e1dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: System Configuration and Custom Development,TRUE
864a2af7-dd25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,dbdd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: Definition and Design,TRUE
924a2af7-dd25-e511-80bd-00155dfc3b0a,7/8/2015,1,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e1dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: System Configuration and Custom Development,TRUE
8fd82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,2,891fdb3c-6785-e411-b7a3-0026b9f9e50c,M. Holland CRM & Mobility Implementation,7144cb60-3f1f-e511-80bd-00155dfc3b0a,Phase 1 - Post Deployment Support Spillover,TRUE
92d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.5,891fdb3c-6785-e411-b7a3-0026b9f9e50c,M. Holland CRM & Mobility Implementation,7144cb60-3f1f-e511-80bd-00155dfc3b0a,Phase 1 - Post Deployment Support Spillover,TRUE
95d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.5,8bdf3f81-def1-e411-80bb-00155dfc3b0a,Bain: Dynamics CRM Implementation,5871ff89-def1-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
98d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
9ed82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
a7d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.25,b0092398-1dee-e411-80bb-00155dfc3b0a,JLL: AP ClientFirst to Agentpoint,53b06d9e-1dee-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
add82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.25,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
b3d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.75,b0092398-1dee-e411-80bb-00155dfc3b0a,JLL: AP ClientFirst to Agentpoint,53b06d9e-1dee-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
b6d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.25,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,fbdd6f26-df06-e511-80bd-00155dfc3b0a,CRM: Infrastructure Support,TRUE
b9d82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,0.5,8bdf3f81-def1-e411-80bb-00155dfc3b0a,Bain: Dynamics CRM Implementation,5871ff89-def1-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
bcd82dfc-e625-e511-80bd-00155dfc3b0a,7/8/2015,1,891fdb3c-6785-e411-b7a3-0026b9f9e50c,M. Holland CRM & Mobility Implementation,7144cb60-3f1f-e511-80bd-00155dfc3b0a,Phase 1 - Post Deployment Support Spillover,TRUE
a65139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,0.75,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,394c4ea5-22a8-e411-80ba-00155dfc3b0a,Data Migration,TRUE
a95139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,1,0adc9a0e-baed-e411-80bb-00155dfc3b0a,Cherry Bekaert - Dynamics CRM Discover,46dc9a0e-baed-e411-80bb-00155dfc3b0a,Project Discovery and Requirements Documentation,TRUE
ac5139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,0.75,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
af5139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,0.25,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
b25139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,3.25,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,63d41fce-8eb7-e411-80ba-00155dfc3b0a,Milestone 4: Custom Development,TRUE
b55139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,494c4ea5-22a8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
b85139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,1,2c6c3a1f-bfd8-e411-80ba-00155dfc3b0a,HITT Contracting - MSCRM Triage Work,fe584225-bfd8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
bb5139d9-e725-e511-80bd-00155dfc3b0a,7/8/2015,0.5,2c6c3a1f-bfd8-e411-80ba-00155dfc3b0a,HITT Contracting - MSCRM Triage Work,fe584225-bfd8-e411-80ba-00155dfc3b0a,User Acceptance Testing Support,TRUE
8417f4f8-e825-e511-80bd-00155dfc3b0a,7/7/2015,0.25,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
8717f4f8-e825-e511-80bd-00155dfc3b0a,7/8/2015,1.5,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
8a17f4f8-e825-e511-80bd-00155dfc3b0a,7/8/2015,1.25,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,bcc6a571-5d09-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
8d17f4f8-e825-e511-80bd-00155dfc3b0a,7/8/2015,0.5,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,bcc6a571-5d09-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
9017f4f8-e825-e511-80bd-00155dfc3b0a,7/8/2015,0.25,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,b6c6a571-5d09-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
9617f4f8-e825-e511-80bd-00155dfc3b0a,7/8/2015,0.25,f061a36b-5d09-e511-80bd-00155dfc3b0a,Leader Dogs: Phase II,bcc6a571-5d09-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
f612ed8f-ed25-e511-80bd-00155dfc3b0a,7/8/2015,1.75,26513fe5-e5f1-e411-80bb-00155dfc3b0a,Preferred Hotel Group- MS CRM 2013 Implementation,941f3eeb-e5f1-e411-80bb-00155dfc3b0a,01. Definition and Design,TRUE
fc12ed8f-ed25-e511-80bd-00155dfc3b0a,7/8/2015,3,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e1dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: System Configuration and Custom Development,TRUE
ff12ed8f-ed25-e511-80bd-00155dfc3b0a,7/8/2015,0.75,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e1dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: System Configuration and Custom Development,TRUE
0213ed8f-ed25-e511-80bd-00155dfc3b0a,7/8/2015,0.25,5b2dc224-e7c9-e411-80ba-00155dfc3b0a,IBM SaaS Group: Federated Search for Parature Portal,ac2dc224-e7c9-e411-80ba-00155dfc3b0a,03. User Acceptance Testing Support,TRUE
63f8e8f9-ee25-e511-80bd-00155dfc3b0a,7/8/2015,0.25,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,1b42a7b6-1625-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
66f8e8f9-ee25-e511-80bd-00155dfc3b0a,7/8/2015,1.75,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,1b42a7b6-1625-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
b269a8e5-f225-e511-80bd-00155dfc3b0a,7/8/2015,9.5,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,ec43a5fc-46b2-e411-80ba-00155dfc3b0a,Definition and Design,TRUE
b869a8e5-f225-e511-80bd-00155dfc3b0a,7/8/2015,2.5,53a8b260-77a5-e411-80ba-00155dfc3b0a,Avnet - MSCRM Implementation,ce922667-77a5-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
6b0c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1.25,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,6a4f7c88-1625-e511-80bd-00155dfc3b0a,Definition and Design,TRUE
6e0c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
710c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
740c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,1dde6f26-df06-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
770c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,e5dd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: Data Migration,TRUE
7a0c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,dbdd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: Definition and Design,TRUE
7d0c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
800c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,6490121e-df06-e511-80bd-00155dfc3b0a,MAG Canada: CRM Deployment & iMAB Redesign - Phase I,dbdd6f26-df06-e511-80bd-00155dfc3b0a,CRM Iteration 1: Definition and Design,TRUE
830c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
860c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
890c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,714c4ea5-22a8-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
8c0c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,1,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,0faa585a-1625-e511-80bd-00155dfc3b0a,General: Project Management and Status Updates,TRUE
8f0c720b-fe25-e511-80bd-00155dfc3b0a,7/8/2015,2,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
6b581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,1.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
6e581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,1.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
71581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
74581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
77581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,0.75,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,714c4ea5-22a8-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
7d581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,1.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
80581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,0.5,8bdf3f81-def1-e411-80bb-00155dfc3b0a,Bain: Dynamics CRM Implementation,1671ff89-def1-e411-80bb-00155dfc3b0a,Definition and Design,TRUE
86581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,714c4ea5-22a8-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
89581332-1326-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,614c4ea5-22a8-e411-80ba-00155dfc3b0a,Production Deployment,TRUE
9c031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,2,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,3129a2ca-c3f4-e411-80bb-00155dfc3b0a,User Acceptance Testing Support,TRUE
9f031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.25,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),71c5e9a6-3d43-e411-a635-0026b9f9e50c,It 4 System Configuration and Custom Development,TRUE
a2031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.25,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,0807bbff-bf00-e511-80bd-00155dfc3b0a,System Configuration and Custom Development,TRUE
a5031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.5,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,4207bbff-bf00-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
a8031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.25,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,8d359ad0-c3f4-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
ab031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.5,5369a6c4-c3f4-e411-80bb-00155dfc3b0a,Merial - Interaction Form Development,3129a2ca-c3f4-e411-80bb-00155dfc3b0a,User Acceptance Testing Support,TRUE
ae031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,1,28183578-b83d-e411-a635-0026b9f9e50c,First American Bank - 2013 Upgrade,1023957b-b83d-e411-a635-0026b9f9e50c,Post-Deployment Support,TRUE
b1031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.5,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
b7031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.5,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
ba031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.5,13f395db-f5ef-e311-a635-0026b9f9e50c,PepsiCo: Sales Force Transformation (Phase 1),5215ac87-3d43-e411-a635-0026b9f9e50c,It 4 Project Management and Status Updates,TRUE
bd031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.25,f1e65e86-5f14-e511-80bd-00155dfc3b0a,Kavo Kerr Group - Consumables Process UI Training,a62da8ed-3126-e511-80bd-00155dfc3b0a,Pre Onsite Prep,TRUE
c3031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.25,28183578-b83d-e411-a635-0026b9f9e50c,First American Bank - 2013 Upgrade,1523957b-b83d-e411-a635-0026b9f9e50c,Project Management and Status Updates,TRUE
c6031f27-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.25,37e5c3f9-bf00-e511-80bd-00155dfc3b0a,Grant Thornton -  Studio Project & Editable Grid,4207bbff-bf00-e511-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
3dbf6adf-3226-e511-80bd-00155dfc3b0a,7/6/2015,2.25,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,394c4ea5-22a8-e411-80ba-00155dfc3b0a,Data Migration,TRUE
46bf6adf-3226-e511-80bd-00155dfc3b0a,7/6/2015,1,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,394c4ea5-22a8-e411-80ba-00155dfc3b0a,Data Migration,TRUE
58bf6adf-3226-e511-80bd-00155dfc3b0a,7/7/2015,0.75,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,394c4ea5-22a8-e411-80ba-00155dfc3b0a,Data Migration,TRUE
5ebf6adf-3226-e511-80bd-00155dfc3b0a,7/8/2015,1.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,394c4ea5-22a8-e411-80ba-00155dfc3b0a,Data Migration,TRUE
61bf6adf-3226-e511-80bd-00155dfc3b0a,7/8/2015,0.5,7d93239f-22a8-e411-80ba-00155dfc3b0a,FLIR Systems- Consolidated MS CRM Implementation,394c4ea5-22a8-e411-80ba-00155dfc3b0a,Data Migration,TRUE
fabe1f6e-3326-e511-80bd-00155dfc3b0a,7/7/2015,0.75,79b97121-cbcc-e011-8a04-0026b9f9e50c,Hub International: Support,c355fb49-1bd3-e011-bd69-0026b9f9e50c,Support Cases,TRUE
679ce029-3926-e511-80bd-00155dfc3b0a,7/9/2015,0.25,fb824ff1-f3de-e411-80bb-00155dfc3b0a,YRC- Upgrade to 2015 (Dev Work),ed9945fd-f3de-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
9636532a-3a26-e511-80bd-00155dfc3b0a,7/9/2015,0.25,4c2dc0ba-fabd-e411-80ba-00155dfc3b0a,Pearson Embanet: 2015 Releases,4dafbdc0-fabd-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
c7e9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.5,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,1b42a7b6-1625-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
cae9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,1.25,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,1b42a7b6-1625-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
cde9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.25,1e3ace77-d8ff-e411-80bd-00155dfc3b0a,ET: Dynamics CRM Connector,fc30cb83-d8ff-e411-80bd-00155dfc3b0a,Project Management and Status Updates,TRUE
d0e9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,1,bf01807f-7bc3-e411-80ba-00155dfc3b0a,CME Group: Dedicated Support,cc937b8b-7bc3-e411-80ba-00155dfc3b0a,Support Requests/Follow-up,TRUE
d3e9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.25,1e3ace77-d8ff-e411-80bd-00155dfc3b0a,ET: Dynamics CRM Connector,f2cfd17d-d8ff-e411-80bd-00155dfc3b0a,Testing and Debugging,TRUE
dfe9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.5,72196759-ae24-e511-80bd-00155dfc3b0a,Amec Foster Wheeler - 2015 H2 Dedicated Resources,1b42a7b6-1625-e511-80bd-00155dfc3b0a,Post-Deployment Support,TRUE
e2e9d657-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.75,974da117-c1b7-e411-80ba-00155dfc3b0a,Wacom- Global MS CRM Online Roll out,1b6b5df7-6614-e511-80bd-00155dfc3b0a,4c. Testing and Debugging,TRUE
078737de-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.5,cb9808bc-ccf4-e411-80bb-00155dfc3b0a,Tuthill Transfer Systems (TTS) Salesforce Implementation,d75bf9c7-ccf4-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
0d8737de-3a26-e511-80bd-00155dfc3b0a,7/8/2015,1,0858adfa-10ed-e411-80bb-00155dfc3b0a,Donan SFDC Communities Rescue,6b81a700-11ed-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
168737de-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.5,e00013e4-9b9d-e411-80ba-00155dfc3b0a,Feralloy Corporation - Sales Cloud Deployment,d2720bea-9b9d-e411-80ba-00155dfc3b0a,Project Management and Status Updates,TRUE
198737de-3a26-e511-80bd-00155dfc3b0a,7/8/2015,0.25,0858adfa-10ed-e411-80bb-00155dfc3b0a,Donan SFDC Communities Rescue,6b81a700-11ed-e411-80bb-00155dfc3b0a,Project Management and Status Updates,TRUE
